Store,Date,Weekly_Sales
32,2011-09-16,1142499.25
42,2011-09-16,576837.09
36,2011-09-16,343108.12
38,2011-09-16,408188.88
3,2011-09-16,375629.51
26,2011-09-16,951569.84
21,2011-09-16,653525.84
10,2011-09-16,1650894.3
15,2011-09-16,545052.34
14,2011-09-16,1864637.89
9,2011-09-16,500274.03
20,2011-09-16,1979009.46
25,2011-09-16,628720.46
8,2011-09-16,870971.82
2,2011-09-16,1691439.52
43,2011-09-16,618877.13
31,2011-09-16,1363460.86
4,2011-09-16,2075577.33
27,2011-09-16,1613773.9
37,2011-09-16,513341.94
34,2011-09-23,902852.73
15,2011-09-23,545570.86
40,2011-09-23,876583.98
6,2011-09-23,1336044.75
41,2011-09-23,1173059.79
38,2011-09-23,394665.28
21,2011-09-23,681913.29
24,2011-09-23,1232376.49
36,2011-09-23,322405.13
9,2011-09-23,506743.78
17,2011-09-23,895535.31
42,2011-09-23,528486.45
11,2011-09-23,1235775.15
33,2011-09-23,234793.12
35,2011-09-23,705802.45
32,2011-09-23,1116140.29
27,2011-09-23,1606208.68
31,2011-09-23,1347607.74
45,2011-09-23,714106.42
8,2011-09-23,806444.29
18,2011-09-23,853073.17
4,2011-09-23,2031406.41
26,2011-09-23,923644.6
25,2011-09-23,620885.93
12,2011-09-23,871692.74
39,2011-09-23,1338657.95
3,2011-09-23,365248.94
44,2011-09-23,307409.13
28,2011-09-23,1109105.92
22,2011-09-23,899834.75
20,2011-09-23,1888119.7
30,2011-09-23,391837.56
14,2011-09-23,1871555.64
2,2011-09-23,1669299.78
29,2011-09-23,475696.37
1,2011-09-23,1380020.27
10,2011-09-23,1685910.53
43,2011-09-23,586108.13
37,2011-09-23,516556.94
19,2011-09-23,1300375.76
5,2011-09-23,291024.98
23,2011-09-23,1289082.81
16,2011-09-23,504856.97
13,2011-09-23,1847430.96
7,2011-09-23,536144.81
35,2011-09-30,749676.95
40,2011-09-30,912857.1
22,2011-09-30,953314.16
25,2011-09-30,639160.24
11,2011-09-30,1190515.83
18,2011-09-30,847348.08
42,2011-09-30,510243.79
17,2011-09-30,868191.05
15,2011-09-30,521297.31
26,2011-09-30,959339.51
1,2011-09-30,1394561.83
14,2011-09-30,1809989.29
28,2011-09-30,1120731.76
39,2011-09-30,1311775.83
12,2011-09-30,866401.4500000001
29,2011-09-30,446516.26
43,2011-09-30,555183.72
31,2011-09-30,1285534.74
32,2011-09-30,1088943.98
4,2011-09-30,1929486.6300000001
27,2011-09-30,1599626.26
3,2011-09-30,368477.93
33,2011-09-30,229731.98
21,2011-09-30,651970.48
36,2011-09-30,314910.37
41,2011-09-30,1160619.61
23,2011-09-30,1275597.85
16,2011-09-30,450075.31
19,2011-09-30,1330757.22
34,2011-09-30,871847.85
10,2011-09-30,1627707.31
44,2011-09-30,299757.75
20,2011-09-30,1945808.26
2,2011-09-30,1650394.44
30,2011-09-30,387001.13
37,2011-09-30,516402.10000000003
38,2011-09-30,366819.83999999997
6,2011-09-30,1307551.92
13,2011-09-30,1835662.69
24,2011-09-30,1246242.61
45,2011-09-30,698986.34
5,2011-09-30,292315.38
7,2011-09-30,488880.26
9,2011-09-30,508567.04
8,2011-09-30,809049.37
32,2011-10-07,1149448.02
14,2011-10-07,2078796.76
26,2011-10-07,1130022.99
37,2011-10-07,522816.85
43,2011-10-07,642828.62
5,2011-10-07,309111.47000000003
6,2011-10-07,1481739.2
28,2011-10-07,1557314.58
20,2011-10-07,2135982.79
39,2011-10-07,1443884.39
17,2011-10-07,918006.9
12,2011-10-07,951244.66
29,2011-10-07,514993.0
25,2011-10-07,671522.87
30,2011-10-07,417528.26
3,2011-10-07,403342.4
38,2011-10-07,449516.29
7,2011-10-07,525866.36
27,2011-10-07,1672339.27
31,2011-10-07,1427383.24
45,2011-10-07,753447.05
13,2011-10-07,2067232.56
2,2011-10-07,1837553.43
44,2011-10-07,312577.36
22,2011-10-07,993436.67
24,2011-10-07,1405914.39
34,2011-10-07,954069.45
33,2011-10-07,262159.13
18,2011-10-07,1019741.1
40,2011-10-07,1070389.98
21,2011-10-07,663452.46
42,2011-10-07,649111.23
36,2011-10-07,346137.87
10,2011-10-07,1788227.6
15,2011-10-07,579068.88
41,2011-10-07,1277882.77
8,2011-10-07,929976.55
16,2011-10-07,482926.93
9,2011-10-07,553836.98
1,2011-10-07,1630989.95
19,2011-10-07,1461718.87
4,2011-10-07,2166737.65
11,2011-10-07,1346271.06
23,2011-10-07,1463501.99
35,2011-10-07,791637.53
34,2011-10-14,911788.79
3,2011-10-14,368282.57
12,2011-10-14,927600.01
9,2011-10-14,529515.66
40,2011-10-14,936751.68
26,2011-10-14,987886.08
23,2011-10-14,1257778.34
17,2011-10-14,884042.63
45,2011-10-14,720946.99
20,2011-10-14,2010107.68
37,2011-10-14,513636.01
18,2011-10-14,953533.9500000001
31,2011-10-14,1378340.18
25,2011-10-14,646915.47
4,2011-10-14,2074548.8499999999
7,2011-10-14,501959.19
5,2011-10-14,286117.72
8,2011-10-14,863188.26
24,2011-10-14,1333315.03
33,2011-10-14,272487.33
21,2011-10-14,671379.44
22,2011-10-14,944337.32
41,2011-10-14,1247130.22
19,2011-10-14,1318905.53
13,2011-10-14,1929659.07
44,2011-10-14,293031.78
10,2011-10-14,1704753.02
2,2011-10-14,1743882.19
30,2011-10-14,410711.99
38,2011-10-14,400430.78
27,2011-10-14,1682652.51
16,2011-10-14,498241.06
35,2011-10-14,772859.25
6,2011-10-14,1386520.99
14,2011-10-14,1890870.75
36,2011-10-14,342076.99
1,2011-10-14,1493525.93
39,2011-10-14,1384721.84
11,2011-10-14,1286388.96
28,2011-10-14,1220984.94
15,2011-10-14,537300.94
42,2011-10-14,613531.11
32,2011-10-14,1175420.26
29,2011-10-14,475776.45
43,2011-10-14,590984.56
29,2011-10-21,505068.22000000003
39,2011-10-21,1465283.29
38,2011-10-21,402709.17000000004
10,2011-10-21,1745928.56
37,2011-10-21,522784.33
13,2011-10-21,1973544.27
12,2011-10-21,938604.58
30,2011-10-21,428958.53
36,2011-10-21,328633.33999999997
16,2011-10-21,560104.16
34,2011-10-21,953693.23
11,2011-10-21,1325107.53
33,2011-10-21,233543.08000000002
35,2011-10-21,811328.4
8,2011-10-21,905984.49
15,2011-10-21,603318.89
9,2011-10-21,557075.21
31,2011-10-21,1409310.4
32,2011-10-21,1151258.74
17,2011-10-21,877380.22
14,2011-10-21,2009004.5899999999
7,2011-10-21,558691.4299999999
6,2011-10-21,1417922.3699999999
20,2011-10-21,2104241.9
25,2011-10-21,690675.5
21,2011-10-21,729036.0599999999
40,2011-10-21,942319.65
22,2011-10-21,981567.22
41,2011-10-21,1214944.29
2,2011-10-21,1834680.25
43,2011-10-21,594625.96
3,2011-10-21,394976.36
18,2011-10-21,1048212.62
28,2011-10-21,1203172.05
5,2011-10-21,306069.18
26,2011-10-21,974907.28
45,2011-10-21,771686.4
24,2011-10-21,1283563.43
44,2011-10-21,305969.81
23,2011-10-21,1441032.59
4,2011-10-21,2207742.13
42,2011-10-21,537276.41
19,2011-10-21,1374863.1
1,2011-10-21,1502562.78
27,2011-10-21,1689591.44
13,2011-10-28,1948733.81
21,2011-10-28,738812.0
35,2011-10-28,808821.5
29,2011-10-28,515119.64
33,2011-10-28,231319.96
10,2011-10-28,1771792.97
18,2011-10-28,1106642.63
24,2011-10-28,1307142.75
44,2011-10-28,306336.07
28,2011-10-28,1242746.06
39,2011-10-28,1472663.1
2,2011-10-28,1769296.25
6,2011-10-28,1419445.12
16,2011-10-28,505918.21
7,2011-10-28,527339.52
4,2011-10-28,2151659.59
8,2011-10-28,876712.31
19,2011-10-28,1396612.36
27,2011-10-28,1710372.4
38,2011-10-28,378539.17
15,2011-10-28,589842.69
42,2011-10-28,515599.69999999995
31,2011-10-28,1346862.72
37,2011-10-28,517355.44
26,2011-10-28,972256.98
20,2011-10-28,2065421.52
30,2011-10-28,426151.88
3,2011-10-28,389540.62
9,2011-10-28,548527.49
14,2011-10-28,2056846.12
43,2011-10-28,572516.57
41,2011-10-28,1274463.02
32,2011-10-28,1185391.96
36,2011-10-28,306193.81
5,2011-10-28,307035.11
22,2011-10-28,1099351.68
25,2011-10-28,724443.97
40,2011-10-28,941675.95
23,2011-10-28,1407191.96
11,2011-10-28,1310684.1
1,2011-10-28,1445249.09
34,2011-10-28,958063.87
17,2011-10-28,936508.43
45,2011-10-28,781694.57
12,2011-10-28,990926.38
22,2011-11-04,1106575.59
5,2011-11-04,353652.23
34,2011-11-04,992621.9299999999
15,2011-11-04,615121.78
7,2011-11-04,564536.01
2,2011-11-04,1959707.9
10,2011-11-04,1904438.59
38,2011-11-04,436970.1
18,2011-11-04,1100625.06
28,2011-11-04,1576654.67
11,2011-11-04,1458287.38
21,2011-11-04,767358.37
42,2011-11-04,597667.21
36,2011-11-04,313387.11
39,2011-11-04,1553629.59
30,2011-11-04,432359.04000000004
20,2011-11-04,2284106.6
26,2011-11-04,988950.75
37,2011-11-04,555925.6
3,2011-11-04,459443.22
45,2011-11-04,833429.22
9,2011-11-04,597855.0700000001
40,2011-11-04,1011321.1799999999
14,2011-11-04,2174056.71
31,2011-11-04,1426405.46
41,2011-11-04,1315684.8599999999
17,2011-11-04,927657.63
16,2011-11-04,511059.95
23,2011-11-04,1428436.33
25,2011-11-04,718393.61
32,2011-11-04,1204628.28
43,2011-11-04,641905.37
27,2011-11-04,1621109.3
12,2011-11-04,1051944.79
1,2011-11-04,1697229.58
35,2011-11-04,653468.75
24,2011-11-04,1385860.38
4,2011-11-04,2281217.31
33,2011-11-04,236157.12
44,2011-11-04,307126.34
29,2011-11-04,620735.72
13,2011-11-04,2036317.54
6,2011-11-04,1523420.38
8,2011-11-04,947815.05
19,2011-11-04,1480289.64
25,2011-11-11,719235.07
9,2011-11-11,594574.12
5,2011-11-11,311906.7
37,2011-11-11,501268.78
24,2011-11-11,1425078.59
40,2011-11-11,1037687.07
8,2011-11-11,917088.48
7,2011-11-11,556015.59
1,2011-11-11,1594938.8900000001
16,2011-11-11,513181.31
14,2011-11-11,2081534.6500000001
41,2011-11-11,1302499.23
36,2011-11-11,328498.92
22,2011-11-11,1051740.29
35,2011-11-11,880576.33
42,2011-11-11,643125.29
29,2011-11-11,531600.62
26,2011-11-11,1077640.13
32,2011-11-11,1182733.0
33,2011-11-11,271961.04
43,2011-11-11,615975.5
31,2011-11-11,1444783.6400000001
6,2011-11-11,1536176.54
17,2011-11-11,914759.2
12,2011-11-11,1095091.53
39,2011-11-11,1456957.38
28,2011-11-11,1402654.95
13,2011-11-11,2111592.09
11,2011-11-11,1366053.69
20,2011-11-11,2269975.85
27,2011-11-11,1800728.07
34,2011-11-11,991570.02
30,2011-11-11,409686.63
4,2011-11-11,2203028.96
10,2011-11-11,2076570.84
38,2011-11-11,411116.95
23,2011-11-11,1436940.78
18,2011-11-11,1079931.63
2,2011-11-11,1920725.15
3,2011-11-11,407764.25
19,2011-11-11,1502078.93
15,2011-11-11,618949.82
21,2011-11-11,757369.87
44,2011-11-11,312233.56
45,2011-11-11,808624.8200000001
14,2011-11-18,1969360.72
22,2011-11-18,1007579.4400000001
27,2011-11-18,1723739.44
23,2011-11-18,1345631.96
4,2011-11-18,2243946.59
41,2011-11-18,1230118.02
6,2011-11-18,1524390.07
43,2011-11-18,628115.61
45,2011-11-18,773603.77
37,2011-11-18,527495.09
29,2011-11-18,504601.29
17,2011-11-18,877724.31
31,2011-11-18,1445174.79
20,2011-11-18,2169933.82
3,2011-11-18,398838.97
9,2011-11-18,542414.27
34,2011-11-18,947552.4400000001
30,2011-11-18,436462.63
16,2011-11-18,480353.64
12,2011-11-18,970641.34
2,2011-11-18,1902762.5
18,2011-11-18,1056992.18
15,2011-11-18,597856.51
44,2011-11-18,310531.04
21,2011-11-18,737014.09
19,2011-11-18,1411835.57
11,2011-11-18,1315091.63
35,2011-11-18,820964.1
5,2011-11-18,307944.37
24,2011-11-18,1297535.69
40,2011-11-18,905399.99
38,2011-11-18,392003.13
28,2011-11-18,1255081.22
7,2011-11-18,539826.56
1,2011-11-18,1539483.7
36,2011-11-18,332901.94
42,2011-11-18,567673.87
39,2011-11-18,1510397.27
32,2011-11-18,1181651.55
33,2011-11-18,251294.5
25,2011-11-18,728525.6
26,2011-11-18,946091.79
8,2011-11-18,897032.1900000001
13,2011-11-18,2016323.51
10,2011-11-18,1869087.85
23,2011-11-25,2057059.53
6,2011-11-25,2249811.55
15,2011-11-25,1066478.1
19,2011-11-25,1974646.78
37,2011-11-25,522554.04
31,2011-11-25,1934099.65
42,2011-11-25,577698.37
34,2011-11-25,1345595.82
8,2011-11-25,1235163.86
38,2011-11-25,393715.71
26,2011-11-25,1282320.05
16,2011-11-25,712422.4
13,2011-11-25,2864170.61
24,2011-11-25,1761235.67
30,2011-11-25,452163.93
21,2011-11-25,1219263.4
4,2011-11-25,3004702.33
5,2011-11-25,507900.07
40,2011-11-25,1230011.95
7,2011-11-25,949075.87
36,2011-11-25,332811.55
18,2011-11-25,1624170.99
33,2011-11-25,255996.47
44,2011-11-25,309129.01
32,2011-11-25,1684468.66
25,2011-11-25,1116211.3900000001
11,2011-11-25,1848953.48
2,2011-11-25,2614202.3
35,2011-11-25,1733822.4000000001
43,2011-11-25,669965.22
22,2011-11-25,1535857.49
45,2011-11-25,1170672.94
27,2011-11-25,2504400.71
20,2011-11-25,2906233.25
10,2011-11-25,2950198.64
3,2011-11-25,556925.1900000001
41,2011-11-25,1906713.35
9,2011-11-25,814753.5
28,2011-11-25,1929738.27
1,2011-11-25,2033320.66
29,2011-11-25,913165.19
14,2011-11-25,2685351.81
17,2011-11-25,1225700.28
39,2011-11-25,2338832.4
12,2011-11-25,1591920.42
44,2011-12-02,284309.34
45,2011-12-02,875699.81
15,2011-12-02,699028.66
8,2011-12-02,986601.46
35,2011-12-02,903606.03
1,2011-12-02,1584083.95
22,2011-12-02,1167621.14
24,2011-12-02,1335647.1
33,2011-12-02,220060.35
21,2011-12-02,793184.25
34,2011-12-02,988742.08
23,2011-12-02,1552886.59
3,2011-12-02,472511.32
9,2011-12-02,613115.21
14,2011-12-02,2143080.57
37,2011-12-02,527117.81
31,2011-12-02,1388809.43
43,2011-12-02,585028.26
13,2011-12-02,2051315.66
25,2011-12-02,878314.5700000001
42,2011-12-02,511883.36
32,2011-12-02,1179773.88
36,2011-12-02,293350.51
2,2011-12-02,1954952.0
12,2011-12-02,1071383.1
11,2011-12-02,1399322.44
10,2011-12-02,2068097.18
26,2011-12-02,1012498.49
4,2011-12-02,2180999.26
20,2011-12-02,2298776.83
5,2011-12-02,376225.61
39,2011-12-02,1632894.58
40,2011-12-02,1059676.62
17,2011-12-02,945267.68
6,2011-12-02,1688531.34
27,2011-12-02,1806924.74
18,2011-12-02,1188047.61
7,2011-12-02,591907.88
30,2011-12-02,412385.75
41,2011-12-02,1292436.23
19,2011-12-02,1484708.38
38,2011-12-02,411252.02
28,2011-12-02,1368130.35
29,2011-12-02,579874.22
16,2011-12-02,530492.84
17,2011-12-09,976522.93
40,2011-12-09,1158708.98
42,2011-12-09,619133.48
20,2011-12-09,2546123.78
33,2011-12-09,270373.05
32,2011-12-09,1415746.91
24,2011-12-09,1529615.54
5,2011-12-09,367433.77
21,2011-12-09,897747.13
11,2011-12-09,1646655.94
1,2011-12-09,1799682.38
16,2011-12-09,574798.86
2,2011-12-09,2290549.32
36,2011-12-09,312298.37
3,2011-12-09,468772.8
22,2011-12-09,1308967.44
31,2011-12-09,1556798.94
28,2011-12-09,1467024.3
7,2011-12-09,653845.45
26,2011-12-09,1148987.46
12,2011-12-09,1189646.45
9,2011-12-09,630327.28
44,2011-12-09,304300.91
43,2011-12-09,617898.07
4,2011-12-09,2508955.2399999998
41,2011-12-09,1548661.45
18,2011-12-09,1368471.23
14,2011-12-09,2470581.29
34,2011-12-09,1084243.91
6,2011-12-09,1903385.14
37,2011-12-09,537224.52
30,2011-12-09,436741.02
8,2011-12-09,1051922.95
39,2011-12-09,1781528.77
29,2011-12-09,633240.53
10,2011-12-09,2429310.9
23,2011-12-09,1841173.6
35,2011-12-09,948964.99
45,2011-12-09,957155.3099999999
25,2011-12-09,916446.02
38,2011-12-09,435401.64
13,2011-12-09,2462779.06
19,2011-12-09,1713769.06
15,2011-12-09,764565.55
27,2011-12-09,2014665.98
30,2011-12-16,441265.07999999996
18,2011-12-16,1516924.23
35,2011-12-16,1115255.65
44,2011-12-16,311144.16
21,2011-12-16,1027584.51
33,2011-12-16,259638.35
31,2011-12-16,1611196.61
37,2011-12-16,533905.67
20,2011-12-16,2762816.65
24,2011-12-16,1624994.43
5,2011-12-16,379530.3
13,2011-12-16,2760346.71
10,2011-12-16,2555031.18
39,2011-12-16,1991824.05
27,2011-12-16,2205919.86
36,2011-12-16,341503.92000000004
29,2011-12-16,736805.66
38,2011-12-16,404283.83999999997
15,2011-12-16,870415.49
45,2011-12-16,1078905.68
25,2011-12-16,997502.47
23,2011-12-16,2173621.2
43,2011-12-16,665007.08
7,2011-12-16,720242.1900000001
8,2011-12-16,1118163.94
14,2011-12-16,2594363.09
6,2011-12-16,2034695.56
34,2011-12-16,1151052.86
11,2011-12-16,1783910.06
4,2011-12-16,2771397.17
41,2011-12-16,1682368.32
19,2011-12-16,1852179.1500000001
17,2011-12-16,1067754.06
9,2011-12-16,705557.97
2,2011-12-16,2432736.52
16,2011-12-16,679481.9
40,2011-12-16,1198670.19
26,2011-12-16,1204807.83
28,2011-12-16,1429954.66
12,2011-12-16,1293404.18
3,2011-12-16,510747.62
22,2011-12-16,1453153.33
32,2011-12-16,1556017.91
42,2011-12-16,598437.98
1,2011-12-16,1881176.67
30,2011-12-23,492022.68
7,2011-12-23,1059715.27
3,2011-12-23,551221.21
14,2011-12-23,3369068.99
2,2011-12-23,3224369.8
43,2011-12-23,676290.46
25,2011-12-23,1290532.97
16,2011-12-23,950691.96
9,2011-12-23,905324.68
21,2011-12-23,1384552.17
20,2011-12-23,3555371.03
27,2011-12-23,2739019.75
36,2011-12-23,325262.45999999996
32,2011-12-23,1959526.96
5,2011-12-23,458562.24
18,2011-12-23,1882393.4
26,2011-12-23,1515175.01
28,2011-12-23,1796203.51
22,2011-12-23,1863195.68
12,2011-12-23,1617612.03
40,2011-12-23,1601585.7
42,2011-12-23,575676.13
17,2011-12-23,1289156.9
38,2011-12-23,419717.41
15,2011-12-23,1182691.8699999999
45,2011-12-23,1521957.99
23,2011-12-23,2587953.32
8,2011-12-23,1462254.05
19,2011-12-23,2480159.47
6,2011-12-23,2644633.02
34,2011-12-23,1593655.96
11,2011-12-23,2213518.5
4,2011-12-23,3676388.98
29,2011-12-23,1016637.39
35,2011-12-23,1550214.02
1,2011-12-23,2270188.99
44,2011-12-23,376233.89
33,2011-12-23,256235.19
24,2011-12-23,2168344.23
39,2011-12-23,2554482.84
13,2011-12-23,3556766.03
41,2011-12-23,2263722.68
37,2011-12-23,605791.46
10,2011-12-23,3487986.89
31,2011-12-23,2026176.14
34,2011-12-30,965512.36
11,2011-12-30,1352084.21
39,2011-12-30,1537139.56
6,2011-12-30,1598080.52
44,2011-12-30,263917.85
43,2011-12-30,505405.85
25,2011-12-30,683665.37
23,2011-12-30,1213486.95
45,2011-12-30,869403.63
24,2011-12-30,1363973.16
13,2011-12-30,1969056.91
10,2011-12-30,1930690.3699999999
2,2011-12-30,1874226.52
35,2011-12-30,904650.55
7,2011-12-30,815915.52
5,2011-12-30,349624.88
28,2011-12-30,1270036.53
33,2011-12-30,215359.21
22,2011-12-30,982661.14
1,2011-12-30,1497462.72
18,2011-12-30,1010562.49
36,2011-12-30,287425.22
9,2011-12-30,549788.36
32,2011-12-30,1102367.65
12,2011-12-30,1111638.07
40,2011-12-30,908853.15
16,2011-12-30,665861.06
29,2011-12-30,551743.05
21,2011-12-30,804362.36
17,2011-12-30,777207.3
41,2011-12-30,1264014.16
4,2011-12-30,2007105.86
8,2011-12-30,858572.22
30,2011-12-30,376777.45
20,2011-12-30,2043245.0
38,2011-12-30,342667.35
37,2011-12-30,451327.61
27,2011-12-30,1650604.6
31,2011-12-30,1355405.95
26,2011-12-30,972834.42
42,2011-12-30,454412.28
14,2011-12-30,1914148.89
3,2011-12-30,410553.88
15,2011-12-30,603460.79
19,2011-12-30,1405168.06
18,2012-01-06,977286.07
40,2012-01-06,954576.86
37,2012-01-06,558343.57
12,2012-01-06,945823.65
23,2012-01-06,1150662.55
9,2012-01-06,519585.67
42,2012-01-06,636372.37
15,2012-01-06,516087.65
13,2012-01-06,1865752.78
32,2012-01-06,1099937.25
39,2012-01-06,1478537.93
6,2012-01-06,1395339.71
38,2012-01-06,478483.2
17,2012-01-06,1198104.22
36,2012-01-06,329467.82
21,2012-01-06,640181.86
20,2012-01-06,1964701.94
27,2012-01-06,1535287.4
7,2012-01-06,713117.66
3,2012-01-06,398178.21
45,2012-01-06,714081.0499999999
5,2012-01-06,312078.71
30,2012-01-06,457030.86
2,2012-01-06,1799520.1400000001
4,2012-01-06,2047766.07
25,2012-01-06,636419.12
28,2012-01-06,1466046.07
29,2012-01-06,469773.85
33,2012-01-06,267058.08
1,2012-01-06,1550369.92
41,2012-01-06,1208191.61
8,2012-01-06,872113.23
26,2012-01-06,971557.62
24,2012-01-06,1251581.8900000001
43,2012-01-06,670993.01
11,2012-01-06,1283885.55
14,2012-01-06,1859144.96
31,2012-01-06,1401232.52
10,2012-01-06,1683401.78
22,2012-01-06,895358.2
44,2012-01-06,325327.93
35,2012-01-06,671708.09
19,2012-01-06,1266570.4
16,2012-01-06,564538.0700000001
34,2012-01-06,953844.85
10,2012-01-13,1711562.73
20,2012-01-13,1911510.64
7,2012-01-13,593875.46
26,2012-01-13,836305.65
5,2012-01-13,291454.52
33,2012-01-13,279447.22000000003
35,2012-01-13,625135.11
21,2012-01-13,631181.25
39,2012-01-13,1369125.37
28,2012-01-13,1161190.29
38,2012-01-13,423260.82
29,2012-01-13,444756.37
18,2012-01-13,890130.25
30,2012-01-13,447023.91
8,2012-01-13,817661.76
42,2012-01-13,664348.2
24,2012-01-13,1155594.2
37,2012-01-13,546221.4
40,2012-01-13,780607.52
22,2012-01-13,855437.5700000001
13,2012-01-13,1794962.64
44,2012-01-13,312361.88
12,2012-01-13,865467.86
1,2012-01-13,1459601.17
31,2012-01-13,1377485.12
41,2012-01-13,1134767.28
2,2012-01-13,1744725.48
4,2012-01-13,1941676.61
6,2012-01-13,1344243.17
11,2012-01-13,1264736.59
23,2012-01-13,1031451.35
15,2012-01-13,454183.42
34,2012-01-13,913755.12
45,2012-01-13,676615.53
17,2012-01-13,873576.96
14,2012-01-13,1696248.27
19,2012-01-13,1182198.7
16,2012-01-13,508520.09
27,2012-01-13,1492399.1300000001
3,2012-01-13,367438.62
9,2012-01-13,474964.6
32,2012-01-13,1071598.36
25,2012-01-13,614764.31
36,2012-01-13,325976.34
43,2012-01-13,663529.64
13,2012-01-20,1811606.21
4,2012-01-20,2005097.76
42,2012-01-20,579499.9299999999
17,2012-01-20,809272.65
31,2012-01-20,1372504.9
29,2012-01-20,446863.31
32,2012-01-20,1080012.04
15,2012-01-20,492721.85
34,2012-01-20,910899.05
39,2012-01-20,1394841.03
40,2012-01-20,811365.42
6,2012-01-20,1326255.7
16,2012-01-20,474389.75
8,2012-01-20,813954.8200000001
19,2012-01-20,1237104.73
44,2012-01-20,316948.39
1,2012-01-20,1394393.84
25,2012-01-20,594744.89
24,2012-01-20,1151993.85
12,2012-01-20,855922.64
28,2012-01-20,1129540.48
37,2012-01-20,543894.07
2,2012-01-20,1711769.11
45,2012-01-20,700392.21
38,2012-01-20,405215.91
21,2012-01-20,651178.2
27,2012-01-20,1542131.05
22,2012-01-20,897027.44
20,2012-01-20,1892775.94
35,2012-01-20,669850.04
10,2012-01-20,1675562.94
11,2012-01-20,1207303.29
7,2012-01-20,578002.85
14,2012-01-20,1789113.32
3,2012-01-20,365818.61
5,2012-01-20,287523.98
43,2012-01-20,619225.65
18,2012-01-20,937522.77
26,2012-01-20,838751.5
9,2012-01-20,480130.04000000004
30,2012-01-20,438760.62
41,2012-01-20,1116295.24
33,2012-01-20,244899.19999999998
23,2012-01-20,1146992.13
36,2012-01-20,330927.21
41,2012-01-27,1079398.81
25,2012-01-27,589554.29
14,2012-01-27,1595362.27
43,2012-01-27,587685.38
7,2012-01-27,541037.98
6,2012-01-27,1315610.66
10,2012-01-27,1632406.0
28,2012-01-27,1132948.48
11,2012-01-27,1162675.85
29,2012-01-27,395987.24
34,2012-01-27,872450.37
4,2012-01-27,1928720.51
31,2012-01-27,1259941.48
33,2012-01-27,236920.49
26,2012-01-27,820059.89
24,2012-01-27,1057290.41
35,2012-01-27,588722.99
19,2012-01-27,1279623.26
32,2012-01-27,1051864.6
15,2012-01-27,466045.63
27,2012-01-27,1263534.86
30,2012-01-27,433037.66000000003
9,2012-01-27,482451.21
18,2012-01-27,825584.22
37,2012-01-27,514116.58
23,2012-01-27,1037476.38
45,2012-01-27,624081.64
2,2012-01-27,1660906.1400000001
36,2012-01-27,301444.94
21,2012-01-27,611258.71
20,2012-01-27,1761016.51
3,2012-01-27,349518.1
38,2012-01-27,412882.31
42,2012-01-27,538978.67
13,2012-01-27,1733983.09
22,2012-01-27,786459.23
12,2012-01-27,888203.69
16,2012-01-27,453979.19
39,2012-01-27,1320301.61
1,2012-01-27,1319325.59
40,2012-01-27,770157.29
5,2012-01-27,295974.22
44,2012-01-27,308295.38
17,2012-01-27,769522.33
8,2012-01-27,778178.53
34,2012-02-03,939367.14
22,2012-02-03,958487.75
11,2012-02-03,1376732.18
1,2012-02-03,1636339.65
7,2012-02-03,580453.32
26,2012-02-03,939158.25
28,2012-02-03,1531599.44
23,2012-02-03,1261872.67
38,2012-02-03,457711.68
40,2012-02-03,979552.34
12,2012-02-03,1058767.95
15,2012-02-03,523831.64
19,2012-02-03,1345311.65
17,2012-02-03,864852.85
42,2012-02-03,588448.21
45,2012-02-03,757330.95
5,2012-02-03,333948.0
6,2012-02-03,1496305.78
13,2012-02-03,1927780.74
32,2012-02-03,1156826.31
14,2012-02-03,1877410.36
37,2012-02-03,555424.24
24,2012-02-03,1249696.97
25,2012-02-03,642776.4
4,2012-02-03,2173373.91
44,2012-02-03,325986.05
35,2012-02-03,746901.03
8,2012-02-03,927610.69
30,2012-02-03,434080.74
18,2012-02-03,1049772.04
29,2012-02-03,493159.35
9,2012-02-03,549967.89
33,2012-02-03,256091.32
31,2012-02-03,1391479.9100000001
20,2012-02-03,2203523.2
3,2012-02-03,424960.66000000003
41,2012-02-03,1208825.6
36,2012-02-03,310982.87
10,2012-02-03,1867403.01
21,2012-02-03,680725.43
39,2012-02-03,1396150.15
27,2012-02-03,1564246.02
16,2012-02-03,475905.1
2,2012-02-03,1935299.94
43,2012-02-03,629176.71
39,2012-02-10,1442988.44
27,2012-02-10,1651605.35
40,2012-02-10,999785.48
32,2012-02-10,1129422.86
12,2012-02-10,1199330.85
15,2012-02-10,628218.22
35,2012-02-10,849779.14
42,2012-02-10,674919.45
37,2012-02-10,527041.46
13,2012-02-10,2069284.57
30,2012-02-10,451365.99
38,2012-02-10,469787.38
18,2012-02-10,1161615.51
23,2012-02-10,1358444.07
2,2012-02-10,2103322.68
21,2012-02-10,770652.7899999999
20,2012-02-10,2462978.2800000003
45,2012-02-10,803657.12
9,2012-02-10,609736.12
5,2012-02-10,349239.88
28,2012-02-10,1572966.15
26,2012-02-10,1081005.6400000001
11,2012-02-10,1574287.76
41,2012-02-10,1238844.56
10,2012-02-10,2218595.8000000003
7,2012-02-10,563460.77
43,2012-02-10,662198.65
34,2012-02-10,1047658.0900000001
33,2012-02-10,282552.58
29,2012-02-10,545840.05
6,2012-02-10,1620603.92
31,2012-02-10,1527688.58
